tool	rank	metric	sample	value
MetaPhyler1.25	superkingdom	Taxon counts	12	2.0
MetaPhyler1.25	phylum	True positives	12	4.0
MetaPhyler1.25	phylum	False negatives	12	0.0
MetaPhyler1.25	phylum	False positives	12	17.0
MetaPhyler1.25	phylum	Completeness	12	1.0
MetaPhyler1.25	phylum	Purity	12	0.19047619047619047
MetaPhyler1.25	phylum	F1 score	12	0.32
MetaPhyler1.25	phylum	Jaccard index	12	0.19047619047619047
MetaPhyler1.25	phylum	Taxon counts	12	21.0
MetaPhyler1.25	class	True positives	12	8.0
MetaPhyler1.25	class	False negatives	12	0.0
MetaPhyler1.25	class	False positives	12	36.0
MetaPhyler1.25	class	Completeness	12	1.0
MetaPhyler1.25	class	Purity	12	0.18181818181818182
MetaPhyler1.25	class	F1 score	12	0.3076923076923077
MetaPhyler1.25	class	Jaccard index	12	0.18181818181818182
MetaPhyler1.25	class	Taxon counts	12	44.0
MetaPhyler1.25	order	True positives	12	8.0
MetaPhyler1.25	order	False negatives	12	0.0
MetaPhyler1.25	order	False positives	12	93.0
MetaPhyler1.25	order	Completeness	12	1.0
MetaPhyler1.25	order	Purity	12	0.07920792079207921
MetaPhyler1.25	order	F1 score	12	0.14678899082568805
MetaPhyler1.25	order	Jaccard index	12	0.07920792079207921
MetaPhyler1.25	order	Taxon counts	12	101.0
MetaPhyler1.25	family	True positives	12	17.0
MetaPhyler1.25	family	False negatives	12	3.0
MetaPhyler1.25	family	False positives	12	183.0
MetaPhyler1.25	family	Completeness	12	0.85
MetaPhyler1.25	family	Purity	12	0.085
MetaPhyler1.25	family	F1 score	12	0.15454545454545457
MetaPhyler1.25	family	Jaccard index	12	0.08374384236453201
MetaPhyler1.25	family	Taxon counts	12	200.0
MetaPhyler1.25	genus	True positives	12	25.0
MetaPhyler1.25	genus	False negatives	12	27.0
MetaPhyler1.25	genus	False positives	12	389.0
MetaPhyler1.25	genus	Completeness	12	0.4807692307692308
MetaPhyler1.25	genus	Purity	12	0.06038647342995169
MetaPhyler1.25	genus	F1 score	12	0.1072961373390558
MetaPhyler1.25	genus	Jaccard index	12	0.05668934240362812
MetaPhyler1.25	genus	Taxon counts	12	414.0
MetaPhyler1.25	species	True positives	12	48.0
MetaPhyler1.25	species	False negatives	12	114.0
MetaPhyler1.25	species	False positives	12	805.0
MetaPhyler1.25	species	Completeness	12	0.2962962962962963
MetaPhyler1.25	species	Purity	12	0.05627198124267292
MetaPhyler1.25	species	F1 score	12	0.09458128078817736
MetaPhyler1.25	species	Jaccard index	12	0.04963805584281282
MetaPhyler1.25	species	Taxon counts	12	853.0
MetaPhyler1.25	strain	True positives	12	0.0
MetaPhyler1.25	strain	False negatives	12	200.0
MetaPhyler1.25	strain	False positives	12	0.0
MetaPhyler1.25	strain	Completeness	12	0.0
MetaPhyler1.25	strain	Purity	12	0.0
MetaPhyler1.25	strain	Jaccard index	12	0.0
MetaPhyler1.25	strain	Taxon counts	12	0.0
MetaPhyler1.25	superkingdom	L1 norm error	12	0.00018473999999998831
MetaPhyler1.25	phylum	L1 norm error	12	0.012423069999999965
MetaPhyler1.25	class	L1 norm error	12	0.06619996
MetaPhyler1.25	order	L1 norm error	12	0.07132932999999993
MetaPhyler1.25	family	L1 norm error	12	0.10370881000000008
MetaPhyler1.25	genus	L1 norm error	12	0.2432619299999999
MetaPhyler1.25	species	L1 norm error	12	0.8255342399999956
MetaPhyler1.25	na	Weighted UniFrac error	12	1.5113248267719397
MetaPhyler1.25	na	Unweighted UniFrac error	12	5929.999996180005
MetaPhyler1.25	superkingdom	Bray-Curtis distance	13	3.039000000000562e-05
MetaPhyler1.25	phylum	Bray-Curtis distance	13	0.004490810044908101
MetaPhyler1.25	class	Bray-Curtis distance	13	0.009149495197833195
MetaPhyler1.25	order	Bray-Curtis distance	13	0.03785284806582097
MetaPhyler1.25	family	Bray-Curtis distance	13	0.10402821424803842
MetaPhyler1.25	genus	Bray-Curtis distance	13	0.19419655407752506
MetaPhyler1.25	species	Bray-Curtis distance	13	0.731321315774763
MetaPhyler1.25	superkingdom	Shannon diversity	13	0.0003464879915612899
MetaPhyler1.25	superkingdom	Shannon equitability	13	0.00049987650715305
MetaPhyler1.25	phylum	Shannon diversity	13	0.13643503559019227
MetaPhyler1.25	phylum	Shannon equitability	13	0.045543133742165946
MetaPhyler1.25	class	Shannon diversity	13	0.445788159786748
MetaPhyler1.25	class	Shannon equitability	13	0.12084649697338123
MetaPhyler1.25	order	Shannon diversity	13	0.59874304147227
MetaPhyler1.25	order	Shannon equitability	13	0.13117821348325354
MetaPhyler1.25	family	Shannon diversity	13	0.9854182467090299
MetaPhyler1.25	family	Shannon equitability	13	0.19016970453223275
MetaPhyler1.25	genus	Shannon diversity	13	1.3205926490186588
MetaPhyler1.25	genus	Shannon equitability	13	0.228446850376764
MetaPhyler1.25	species	Shannon diversity	13	3.6900774676337034
MetaPhyler1.25	species	Shannon equitability	13	0.5690493502788694
MetaPhyler1.25	superkingdom	True positives	13	1.0
MetaPhyler1.25	superkingdom	False negatives	13	0.0
MetaPhyler1.25	superkingdom	False positives	13	1.0
MetaPhyler1.25	superkingdom	Completeness	13	1.0
MetaPhyler1.25	superkingdom	Purity	13	0.5
MetaPhyler1.25	superkingdom	F1 score	13	0.6666666666666666
MetaPhyler1.25	superkingdom	Jaccard index	13	0.5
MetaPhyler1.25	superkingdom	Taxon counts	13	2.0
MetaPhyler1.25	phylum	True positives	13	5.0
MetaPhyler1.25	phylum	False negatives	13	0.0
MetaPhyler1.25	phylum	False positives	13	15.0
MetaPhyler1.25	phylum	Completeness	13	1.0
MetaPhyler1.25	phylum	Purity	13	0.25
MetaPhyler1.25	phylum	F1 score	13	0.4
MetaPhyler1.25	phylum	Jaccard index	13	0.25
MetaPhyler1.25	phylum	Taxon counts	13	20.0
MetaPhyler1.25	class	True positives	13	9.0
MetaPhyler1.25	class	False negatives	13	0.0
MetaPhyler1.25	class	False positives	13	31.0
MetaPhyler1.25	class	Completeness	13	1.0
MetaPhyler1.25	class	Purity	13	0.225
MetaPhyler1.25	class	F1 score	13	0.36734693877551017
MetaPhyler1.25	class	Jaccard index	13	0.225
MetaPhyler1.25	class	Taxon counts	13	40.0
MetaPhyler1.25	order	True positives	13	10.0
MetaPhyler1.25	order	False negatives	13	0.0
MetaPhyler1.25	order	False positives	13	86.0
MetaPhyler1.25	order	Completeness	13	1.0
MetaPhyler1.25	order	Purity	13	0.10416666666666667
MetaPhyler1.25	order	F1 score	13	0.18867924528301885
MetaPhyler1.25	order	Jaccard index	13	0.10416666666666667
MetaPhyler1.25	order	Taxon counts	13	96.0
MetaPhyler1.25	family	True positives	13	17.0
MetaPhyler1.25	family	False negatives	13	0.0
MetaPhyler1.25	family	False positives	13	161.0
MetaPhyler1.25	family	Completeness	13	1.0
MetaPhyler1.25	family	Purity	13	0.09550561797752809
MetaPhyler1.25	family	F1 score	13	0.17435897435897438
MetaPhyler1.25	family	Jaccard index	13	0.09550561797752809
MetaPhyler1.25	family	Taxon counts	13	178.0
MetaPhyler1.25	genus	True positives	13	26.0
MetaPhyler1.25	genus	False negatives	13	17.0
MetaPhyler1.25	genus	False positives	13	298.0
MetaPhyler1.25	genus	Completeness	13	0.6046511627906976
MetaPhyler1.25	genus	Purity	13	0.08024691358024691
MetaPhyler1.25	genus	F1 score	13	0.1416893732970027
MetaPhyler1.25	genus	Jaccard index	13	0.07624633431085044
MetaPhyler1.25	genus	Taxon counts	13	324.0
MetaPhyler1.25	species	True positives	13	36.0
MetaPhyler1.25	species	False negatives	13	75.0
MetaPhyler1.25	species	False positives	13	619.0
MetaPhyler1.25	species	Completeness	13	0.32432432432432434
MetaPhyler1.25	species	Purity	13	0.0549618320610687
MetaPhyler1.25	species	F1 score	13	0.09399477806788513
MetaPhyler1.25	species	Jaccard index	13	0.049315068493150684
MetaPhyler1.25	species	Taxon counts	13	655.0
MetaPhyler1.25	strain	True positives	13	0.0
MetaPhyler1.25	strain	False negatives	13	128.0
MetaPhyler1.25	strain	False positives	13	0.0
MetaPhyler1.25	strain	Completeness	13	0.0
MetaPhyler1.25	strain	Purity	13	0.0
MetaPhyler1.25	strain	Jaccard index	13	0.0
MetaPhyler1.25	strain	Taxon counts	13	0.0
MetaPhyler1.25	superkingdom	L1 norm error	13	6.078000000001124e-05
MetaPhyler1.25	phylum	L1 norm error	13	0.008981620000000003
MetaPhyler1.25	class	L1 norm error	13	0.018293420000000046
MetaPhyler1.25	order	L1 norm error	13	0.07570182000000002
MetaPhyler1.25	family	L1 norm error	13	0.20778558999999996
MetaPhyler1.25	genus	L1 norm error	13	0.3850654900000001
MetaPhyler1.25	species	L1 norm error	13	1.4626395600000044
MetaPhyler1.25	na	Weighted UniFrac error	13	2.4109335828740535
MetaPhyler1.25	na	Unweighted UniFrac error	13	4534.000009520001
MetaPhyler1.25	superkingdom	Bray-Curtis distance	14	0.0003535499999999779
MetaPhyler1.25	phylum	Bray-Curtis distance	14	0.01704497343726188
MetaPhyler1.25	class	Bray-Curtis distance	14	0.037557268279965354
MetaPhyler1.25	order	Bray-Curtis distance	14	0.04424967655474994
MetaPhyler1.25	family	Bray-Curtis distance	14	0.15186561396035217
MetaPhyler1.25	genus	Bray-Curtis distance	14	0.4165130564099276
MetaPhyler1.25	species	Bray-Curtis distance	14	0.7089240406260304
MetaPhyler1.25	superkingdom	Shannon diversity	14	0.003163321041823492
MetaPhyler1.25	superkingdom	Shannon equitability	14	0.0045637075797784615
MetaPhyler1.25	phylum	Shannon diversity	14	0.407764460101562
MetaPhyler1.25	phylum	Shannon equitability	14	0.13191810408768062
MetaPhyler1.25	class	Shannon diversity	14	0.8811142194591745
MetaPhyler1.25	class	Shannon equitability	14	0.2301375679287085
MetaPhyler1.25	order	Shannon diversity	14	0.9694475412622998
MetaPhyler1.25	order	Shannon equitability	14	0.20664584371041284
MetaPhyler1.25	family	Shannon diversity	14	1.6882939949189872
MetaPhyler1.25	family	Shannon equitability	14	0.3151809582348905
MetaPhyler1.25	genus	Shannon diversity	14	2.9164831977330987
MetaPhyler1.25	genus	Shannon equitability	14	0.48208457766198815
MetaPhyler1.25	species	Shannon diversity	14	4.291760942972357
MetaPhyler1.25	species	Shannon equitability	14	0.6311255306654238
MetaPhyler1.25	superkingdom	True positives	14	1.0
MetaPhyler1.25	superkingdom	False negatives	14	0.0
MetaPhyler1.25	superkingdom	False positives	14	1.0
MetaPhyler1.25	superkingdom	Completeness	14	1.0
MetaPhyler1.25	superkingdom	Purity	14	0.5
MetaPhyler1.25	superkingdom	F1 score	14	0.6666666666666666
MetaPhyler1.25	superkingdom	Jaccard index	14	0.5
MetaPhyler1.25	superkingdom	Taxon counts	14	2.0
MetaPhyler1.25	phylum	True positives	14	4.0
MetaPhyler1.25	phylum	False negatives	14	0.0
MetaPhyler1.25	phylum	False positives	14	18.0
MetaPhyler1.25	phylum	Completeness	14	1.0
MetaPhyler1.25	phylum	Purity	14	0.18181818181818182
MetaPhyler1.25	phylum	F1 score	14	0.3076923076923077
MetaPhyler1.25	phylum	Jaccard index	14	0.18181818181818182
MetaPhyler1.25	phylum	Taxon counts	14	22.0
MetaPhyler1.25	class	True positives	14	8.0
MetaPhyler1.25	class	False negatives	14	0.0
MetaPhyler1.25	class	False positives	14	38.0
MetaPhyler1.25	class	Completeness	14	1.0
MetaPhyler1.25	class	Purity	14	0.17391304347826086
MetaPhyler1.25	class	F1 score	14	0.29629629629629634
MetaPhyler1.25	class	Jaccard index	14	0.17391304347826086
MetaPhyler1.25	class	Taxon counts	14	46.0
MetaPhyler1.25	order	True positives	14	10.0
MetaPhyler1.25	order	False negatives	14	0.0
MetaPhyler1.25	order	False positives	14	99.0
MetaPhyler1.25	order	Completeness	14	1.0
MetaPhyler1.25	order	Purity	14	0.09174311926605505
MetaPhyler1.25	order	F1 score	14	0.16806722689075632
MetaPhyler1.25	order	Jaccard index	14	0.09174311926605505
MetaPhyler1.25	order	Taxon counts	14	109.0
MetaPhyler1.25	family	True positives	14	19.0
MetaPhyler1.25	family	False negatives	14	2.0
MetaPhyler1.25	family	False positives	14	193.0
MetaPhyler1.25	family	Completeness	14	0.9047619047619048
MetaPhyler1.25	family	Purity	14	0.08962264150943396
MetaPhyler1.25	family	F1 score	14	0.1630901287553648
MetaPhyler1.25	family	Jaccard index	14	0.08878504672897196
MetaPhyler1.25	family	Taxon counts	14	212.0
MetaPhyler1.25	genus	True positives	14	24.0
MetaPhyler1.25	genus	False negatives	14	29.0
MetaPhyler1.25	genus	False positives	14	400.0
MetaPhyler1.25	genus	Completeness	14	0.4528301886792453
MetaPhyler1.25	genus	Purity	14	0.05660377358490566
MetaPhyler1.25	genus	F1 score	14	0.10062893081761007
MetaPhyler1.25	genus	Jaccard index	14	0.052980132450331126
MetaPhyler1.25	genus	Taxon counts	14	424.0
MetaPhyler1.25	species	True positives	14	44.0
MetaPhyler1.25	species	False negatives	14	118.0
MetaPhyler1.25	species	False positives	14	854.0
MetaPhyler1.25	species	Completeness	14	0.2716049382716049
MetaPhyler1.25	species	Purity	14	0.04899777282850779
MetaPhyler1.25	species	F1 score	14	0.08301886792452828
MetaPhyler1.25	species	Jaccard index	14	0.04330708661417323
MetaPhyler1.25	species	Taxon counts	14	898.0
MetaPhyler1.25	strain	True positives	14	0.0
MetaPhyler1.25	strain	False negatives	14	196.0
MetaPhyler1.25	strain	False positives	14	0.0
MetaPhyler1.25	strain	Completeness	14	0.0
MetaPhyler1.25	strain	Purity	14	0.0
MetaPhyler1.25	strain	Jaccard index	14	0.0
MetaPhyler1.25	strain	Taxon counts	14	0.0
MetaPhyler1.25	superkingdom	L1 norm error	14	0.0007070999999999558
MetaPhyler1.25	phylum	L1 norm error	14	0.03408993000000005
MetaPhyler1.25	class	L1 norm error	14	0.07507687000000005
MetaPhyler1.25	order	L1 norm error	14	0.08848663000000004
MetaPhyler1.25	family	L1 norm error	14	0.29977950999999964
MetaPhyler1.25	genus	L1 norm error	14	0.7604742199999999
MetaPhyler1.25	species	L1 norm error	14	1.4178595799999938
MetaPhyler1.25	na	Weighted UniFrac error	14	3.1560557917847487
MetaPhyler1.25	na	Unweighted UniFrac error	14	6151.999992650022
MetaPhyler1.25	superkingdom	Bray-Curtis distance	15	0.00019791999999997685
MetaPhyler1.25	phylum	Bray-Curtis distance	15	0.01655168016551681
MetaPhyler1.25	class	Bray-Curtis distance	15	0.02976698055682079
MetaPhyler1.25	order	Bray-Curtis distance	15	0.04019321504370245
MetaPhyler1.25	family	Bray-Curtis distance	15	0.10217389625501139
MetaPhyler1.25	genus	Bray-Curtis distance	15	0.22566170810836428
MetaPhyler1.25	species	Bray-Curtis distance	15	0.6173141167082186
MetaPhyler1.25	superkingdom	Shannon diversity	15	0.0018856924352979036
MetaPhyler1.25	superkingdom	Shannon equitability	15	0.002720479125046118
MetaPhyler1.25	phylum	Shannon diversity	15	0.5741616874145595
MetaPhyler1.25	phylum	Shannon equitability	15	0.18575017848452768
MetaPhyler1.25	class	Shannon diversity	15	1.1676076179920287
MetaPhyler1.25	class	Shannon equitability	15	0.3067273815658078
MetaPhyler1.25	order	Shannon diversity	15	1.2670978867929146
MetaPhyler1.25	order	Shannon equitability	15	0.271708895778808
MetaPhyler1.25	family	Shannon diversity	15	1.8661266822334037
MetaPhyler1.25	family	Shannon equitability	15	0.3486876213255194
MetaPhyler1.25	genus	Shannon diversity	15	2.4480879988695436
MetaPhyler1.25	genus	Shannon equitability	15	0.4011576391958533
MetaPhyler1.25	species	Shannon diversity	15	4.321458694648843
MetaPhyler1.25	species	Shannon equitability	15	0.6319395484364356
MetaPhyler1.25	superkingdom	True positives	15	1.0
MetaPhyler1.25	superkingdom	False negatives	15	0.0
MetaPhyler1.25	superkingdom	False positives	15	1.0
MetaPhyler1.25	superkingdom	Completeness	15	1.0
MetaPhyler1.25	superkingdom	Purity	15	0.5
MetaPhyler1.25	superkingdom	F1 score	15	0.6666666666666666
MetaPhyler1.25	superkingdom	Jaccard index	15	0.5
MetaPhyler1.25	superkingdom	Taxon counts	15	2.0
MetaPhyler1.25	phylum	True positives	15	4.0
MetaPhyler1.25	phylum	False negatives	15	0.0
MetaPhyler1.25	phylum	False positives	15	18.0
MetaPhyler1.25	phylum	Completeness	15	1.0
MetaPhyler1.25	phylum	Purity	15	0.18181818181818182
MetaPhyler1.25	phylum	F1 score	15	0.3076923076923077
MetaPhyler1.25	phylum	Jaccard index	15	0.18181818181818182
MetaPhyler1.25	phylum	Taxon counts	15	22.0
MetaPhyler1.25	class	True positives	15	10.0
MetaPhyler1.25	class	False negatives	15	0.0
MetaPhyler1.25	class	False positives	15	35.0
MetaPhyler1.25	class	Completeness	15	1.0
MetaPhyler1.25	class	Purity	15	0.2222222222222222
MetaPhyler1.25	class	F1 score	15	0.3636363636363636
MetaPhyler1.25	class	Jaccard index	15	0.2222222222222222
MetaPhyler1.25	class	Taxon counts	15	45.0
MetaPhyler1.25	order	True positives	15	10.0
MetaPhyler1.25	order	False negatives	15	0.0
MetaPhyler1.25	order	False positives	15	96.0
MetaPhyler1.25	order	Completeness	15	1.0
MetaPhyler1.25	order	Purity	15	0.09433962264150944
MetaPhyler1.25	order	F1 score	15	0.1724137931034483
MetaPhyler1.25	order	Jaccard index	15	0.09433962264150944
MetaPhyler1.25	order	Taxon counts	15	106.0
MetaPhyler1.25	family	True positives	15	20.0
MetaPhyler1.25	family	False negatives	15	3.0
MetaPhyler1.25	family	False positives	15	191.0
MetaPhyler1.25	family	Completeness	15	0.8695652173913043
MetaPhyler1.25	family	Purity	15	0.0947867298578199
MetaPhyler1.25	family	F1 score	15	0.17094017094017094
MetaPhyler1.25	family	Jaccard index	15	0.09345794392523364
MetaPhyler1.25	family	Taxon counts	15	211.0
MetaPhyler1.25	genus	True positives	15	26.0
MetaPhyler1.25	genus	False negatives	15	26.0
MetaPhyler1.25	genus	False positives	15	421.0
MetaPhyler1.25	genus	Completeness	15	0.5
MetaPhyler1.25	genus	Purity	15	0.058165548098434
MetaPhyler1.25	genus	F1 score	15	0.10420841683366733
MetaPhyler1.25	genus	Jaccard index	15	0.05496828752642706
MetaPhyler1.25	genus	Taxon counts	15	447.0
MetaPhyler1.25	species	True positives	15	45.0
MetaPhyler1.25	species	False negatives	15	125.0
MetaPhyler1.25	species	False positives	15	888.0
MetaPhyler1.25	species	Completeness	15	0.2647058823529412
MetaPhyler1.25	species	Purity	15	0.04823151125401929
MetaPhyler1.25	species	F1 score	15	0.08159564823209428
MetaPhyler1.25	species	Jaccard index	15	0.04253308128544423
MetaPhyler1.25	species	Taxon counts	15	933.0
MetaPhyler1.25	strain	True positives	15	0.0
MetaPhyler1.25	strain	False negatives	15	215.0
MetaPhyler1.25	strain	False positives	15	0.0
MetaPhyler1.25	strain	Completeness	15	0.0
MetaPhyler1.25	strain	Purity	15	0.0
MetaPhyler1.25	strain	Jaccard index	15	0.0
MetaPhyler1.25	strain	Taxon counts	15	0.0
MetaPhyler1.25	superkingdom	L1 norm error	15	0.0003958399999999537
MetaPhyler1.25	phylum	L1 norm error	15	0.03310336000000002
MetaPhyler1.25	class	L1 norm error	15	0.059508579999999985
MetaPhyler1.25	order	L1 norm error	15	0.08037650999999997
MetaPhyler1.25	family	L1 norm error	15	0.20282114999999987
MetaPhyler1.25	genus	L1 norm error	15	0.42974233999999883
MetaPhyler1.25	species	L1 norm error	15	1.234621480000003
MetaPhyler1.25	na	Weighted UniFrac error	15	2.348108110250933
MetaPhyler1.25	na	Unweighted UniFrac error	15	6276.999989660025
MetaPhyler1.25	superkingdom	Bray-Curtis distance	16	1.6789999999978835e-05
MetaPhyler1.25	phylum	Bray-Curtis distance	16	0.0029493700000000375
MetaPhyler1.25	class	Bray-Curtis distance	16	0.009111349406067257
MetaPhyler1.25	order	Bray-Curtis distance	16	0.009845426948903222
MetaPhyler1.25	family	Bray-Curtis distance	16	0.014388982374810648
MetaPhyler1.25	genus	Bray-Curtis distance	16	0.03559011841534458
MetaPhyler1.25	species	Bray-Curtis distance	16	0.12670301891006794
MetaPhyler1.25	superkingdom	Shannon diversity	16	0.0002013913268357782
MetaPhyler1.25	superkingdom	Shannon equitability	16	0.00029054626850402563
MetaPhyler1.25	phylum	Shannon diversity	16	0.09224289705772716
MetaPhyler1.25	phylum	Shannon equitability	16	0.031327834507828986
MetaPhyler1.25	class	Shannon diversity	16	0.23999582911366
MetaPhyler1.25	class	Shannon equitability	16	0.0686387273285354
MetaPhyler1.25	order	Shannon diversity	16	0.28506898833533056
MetaPhyler1.25	order	Shannon equitability	16	0.06582464583619063
MetaPhyler1.25	family	Shannon diversity	16	0.34291053529633897
MetaPhyler1.25	family	Shannon equitability	16	0.06980147054334786
MetaPhyler1.25	genus	Shannon diversity	16	0.3976734413125558
MetaPhyler1.25	genus	Shannon equitability	16	0.07151523278989272
MetaPhyler1.25	species	Shannon diversity	16	1.4393988505430222
MetaPhyler1.25	species	Shannon equitability	16	0.2295330100164897
MetaPhyler1.25	superkingdom	True positives	16	1.0
MetaPhyler1.25	superkingdom	False negatives	16	0.0
MetaPhyler1.25	superkingdom	False positives	16	1.0
MetaPhyler1.25	superkingdom	Completeness	16	1.0
MetaPhyler1.25	superkingdom	Purity	16	0.5
MetaPhyler1.25	superkingdom	F1 score	16	0.6666666666666666
MetaPhyler1.25	superkingdom	Jaccard index	16	0.5
MetaPhyler1.25	superkingdom	Taxon counts	16	2.0
MetaPhyler1.25	phylum	True positives	16	5.0
MetaPhyler1.25	phylum	False negatives	16	0.0
MetaPhyler1.25	phylum	False positives	16	14.0
MetaPhyler1.25	phylum	Completeness	16	1.0
MetaPhyler1.25	phylum	Purity	16	0.2631578947368421
MetaPhyler1.25	phylum	F1 score	16	0.4166666666666667
MetaPhyler1.25	phylum	Jaccard index	16	0.2631578947368421
MetaPhyler1.25	phylum	Taxon counts	16	19.0
MetaPhyler1.25	class	True positives	16	9.0
MetaPhyler1.25	class	False negatives	16	0.0
MetaPhyler1.25	class	False positives	16	24.0
MetaPhyler1.25	class	Completeness	16	1.0
MetaPhyler1.25	class	Purity	16	0.2727272727272727
MetaPhyler1.25	class	F1 score	16	0.42857142857142855
MetaPhyler1.25	class	Jaccard index	16	0.2727272727272727
MetaPhyler1.25	class	Taxon counts	16	33.0
MetaPhyler1.25	order	True positives	16	11.0
MetaPhyler1.25	order	False negatives	16	0.0
MetaPhyler1.25	order	False positives	16	65.0
MetaPhyler1.25	order	Completeness	16	1.0
MetaPhyler1.25	order	Purity	16	0.14473684210526316
MetaPhyler1.25	order	F1 score	16	0.2528735632183908
MetaPhyler1.25	order	Jaccard index	16	0.14473684210526316
MetaPhyler1.25	order	Taxon counts	16	76.0
MetaPhyler1.25	family	True positives	16	15.0
MetaPhyler1.25	family	False negatives	16	1.0
MetaPhyler1.25	family	False positives	16	121.0
MetaPhyler1.25	family	Completeness	16	0.9375
MetaPhyler1.25	family	Purity	16	0.11029411764705882
MetaPhyler1.25	family	F1 score	16	0.19736842105263155
MetaPhyler1.25	family	Jaccard index	16	0.10948905109489052
MetaPhyler1.25	family	Taxon counts	16	136.0
MetaPhyler1.25	genus	True positives	16	18.0
MetaPhyler1.25	genus	False negatives	16	13.0
MetaPhyler1.25	genus	False positives	16	242.0
MetaPhyler1.25	genus	Completeness	16	0.5806451612903226
MetaPhyler1.25	genus	Purity	16	0.06923076923076923
MetaPhyler1.25	genus	F1 score	16	0.12371134020618559
MetaPhyler1.25	genus	Jaccard index	16	0.06593406593406594
MetaPhyler1.25	genus	Taxon counts	16	260.0
MetaPhyler1.25	species	True positives	16	26.0
MetaPhyler1.25	species	False negatives	16	49.0
MetaPhyler1.25	species	False positives	16	503.0
MetaPhyler1.25	species	Completeness	16	0.3466666666666667
MetaPhyler1.25	species	Purity	16	0.04914933837429111
MetaPhyler1.25	species	F1 score	16	0.08609271523178808
MetaPhyler1.25	species	Jaccard index	16	0.04498269896193772
MetaPhyler1.25	species	Taxon counts	16	529.0
MetaPhyler1.25	strain	True positives	16	0.0
MetaPhyler1.25	strain	False negatives	16	85.0
MetaPhyler1.25	strain	False positives	16	0.0
MetaPhyler1.25	strain	Completeness	16	0.0
MetaPhyler1.25	strain	Purity	16	0.0
MetaPhyler1.25	strain	Jaccard index	16	0.0
MetaPhyler1.25	strain	Taxon counts	16	0.0
MetaPhyler1.25	superkingdom	L1 norm error	16	3.357999999995767e-05
MetaPhyler1.25	phylum	L1 norm error	16	0.005898740000000073
MetaPhyler1.25	class	L1 norm error	16	0.018221809999999956
MetaPhyler1.25	order	L1 norm error	16	0.019690719999999946
MetaPhyler1.25	family	L1 norm error	16	0.028763230000000025
MetaPhyler1.25	genus	L1 norm error	16	0.0709900500000002
MetaPhyler1.25	species	L1 norm error	16	0.2534061999999976
MetaPhyler1.25	na	Weighted UniFrac error	16	0.4415336948378856
MetaPhyler1.25	na	Unweighted UniFrac error	16	3463.0000245400074
MetaPhyler1.25	superkingdom	Bray-Curtis distance	17	0.0002830199999999825
MetaPhyler1.25	phylum	Bray-Curtis distance	17	0.01439719492801401
MetaPhyler1.25	class	Bray-Curtis distance	17	0.08745674103342824
MetaPhyler1.25	order	Bray-Curtis distance	17	0.09196941045708318
MetaPhyler1.25	family	Bray-Curtis distance	17	0.13893864150810592
MetaPhyler1.25	genus	Bray-Curtis distance	17	0.2784578628665139
MetaPhyler1.25	species	Bray-Curtis distance	17	0.5093880056500644
MetaPhyler1.25	superkingdom	Shannon diversity	17	0.002595251362498207
MetaPhyler1.25	superkingdom	Shannon equitability	17	0.003744156270536489
MetaPhyler1.25	phylum	Shannon diversity	17	0.5525420812063179
MetaPhyler1.25	phylum	Shannon equitability	17	0.18444307793593612
MetaPhyler1.25	class	Shannon diversity	17	1.2366569674133587
MetaPhyler1.25	class	Shannon equitability	17	0.3308631028713899
MetaPhyler1.25	order	Shannon diversity	17	1.3187934544435973
MetaPhyler1.25	order	Shannon equitability	17	0.2863723600174909
MetaPhyler1.25	family	Shannon diversity	17	1.8856886280941345
MetaPhyler1.25	family	Shannon equitability	17	0.3526558269609205
MetaPhyler1.25	genus	Shannon diversity	17	2.5323035302519936
MetaPhyler1.25	genus	Shannon equitability	17	0.415569793374703
MetaPhyler1.25	species	Shannon diversity	17	3.677024874767503
MetaPhyler1.25	species	Shannon equitability	17	0.5362860441768964
MetaPhyler1.25	superkingdom	True positives	17	1.0
MetaPhyler1.25	superkingdom	False negatives	17	0.0
MetaPhyler1.25	superkingdom	False positives	17	1.0
MetaPhyler1.25	superkingdom	Completeness	17	1.0
MetaPhyler1.25	superkingdom	Purity	17	0.5
MetaPhyler1.25	superkingdom	F1 score	17	0.6666666666666666
MetaPhyler1.25	superkingdom	Jaccard index	17	0.5
MetaPhyler1.25	superkingdom	Taxon counts	17	2.0
MetaPhyler1.25	phylum	True positives	17	5.0
MetaPhyler1.25	phylum	False negatives	17	0.0
MetaPhyler1.25	phylum	False positives	17	15.0
MetaPhyler1.25	phylum	Completeness	17	1.0
MetaPhyler1.25	phylum	Purity	17	0.25
MetaPhyler1.25	phylum	F1 score	17	0.4
MetaPhyler1.25	phylum	Jaccard index	17	0.25
MetaPhyler1.25	phylum	Taxon counts	17	20.0
MetaPhyler1.25	class	True positives	17	7.0
MetaPhyler1.25	class	False negatives	17	0.0
MetaPhyler1.25	class	False positives	17	35.0
MetaPhyler1.25	class	Completeness	17	1.0
MetaPhyler1.25	class	Purity	17	0.16666666666666666
MetaPhyler1.25	class	F1 score	17	0.2857142857142857
MetaPhyler1.25	class	Jaccard index	17	0.16666666666666666
MetaPhyler1.25	class	Taxon counts	17	42.0
MetaPhyler1.25	order	True positives	17	9.0
MetaPhyler1.25	order	False negatives	17	0.0
MetaPhyler1.25	order	False positives	17	91.0
