tool	rank	metric	sample	value
mOTUs1	phylum	L1 norm error	14	0.19211847000000007
mOTUs1	class	L1 norm error	14	0.3821161499999998
mOTUs1	order	L1 norm error	14	0.40263238
mOTUs1	family	L1 norm error	14	0.5573157599999999
mOTUs1	genus	L1 norm error	14	0.5928455600000001
mOTUs1	species	L1 norm error	14	1.78661716
mOTUs1	strain	L1 norm error	14	1.9021586799999968
mOTUs1	na	Weighted UniFrac error	14	5.990021408840871
mOTUs1	na	Unweighted UniFrac error	14	2250.000219049522
mOTUs1	superkingdom	Bray-Curtis distance	15	0.00972843159793322
mOTUs1	phylum	Bray-Curtis distance	15	0.14285907869058878
mOTUs1	class	Bray-Curtis distance	15	0.23308497853225457
mOTUs1	order	Bray-Curtis distance	15	0.24535848832245732
mOTUs1	family	Bray-Curtis distance	15	0.2642948191652925
mOTUs1	genus	Bray-Curtis distance	15	0.2904128412277115
mOTUs1	species	Bray-Curtis distance	15	0.8353232918873951
mOTUs1	strain	Bray-Curtis distance	15	1.0
mOTUs1	superkingdom	Shannon diversity	15	0.001230395799034511
mOTUs1	superkingdom	Shannon equitability	15	0.001775085917597703
mOTUs1	phylum	Shannon diversity	15	0.6100177376739517
mOTUs1	phylum	Shannon equitability	15	0.3404573817805836
mOTUs1	class	Shannon diversity	15	1.368269124518935
mOTUs1	class	Shannon equitability	15	0.5506320024680479
mOTUs1	order	Shannon diversity	15	1.4584621215841471
mOTUs1	order	Shannon equitability	15	0.42880843359681786
mOTUs1	family	Shannon diversity	15	1.6941203386263552
mOTUs1	family	Shannon equitability	15	0.4287562244412949
mOTUs1	genus	Shannon diversity	15	1.904106013355805
mOTUs1	genus	Shannon equitability	15	0.42527647399645346
mOTUs1	species	Shannon diversity	15	3.178896709431297
mOTUs1	species	Shannon equitability	15	0.609575430491746
mOTUs1	strain	Shannon diversity	15	2.9252605617301373
mOTUs1	strain	Shannon equitability	15	0.5456260303141036
mOTUs1	superkingdom	True positives	15	2.0
mOTUs1	superkingdom	False negatives	15	1.0
mOTUs1	superkingdom	False positives	15	0.0
mOTUs1	superkingdom	Completeness	15	0.6666666666666666
mOTUs1	superkingdom	Purity	15	1.0
mOTUs1	superkingdom	F1 score	15	0.8
mOTUs1	superkingdom	Jaccard index	15	0.6666666666666666
mOTUs1	superkingdom	Taxon counts	15	2.0
mOTUs1	phylum	True positives	15	6.0
mOTUs1	phylum	False negatives	15	6.0
mOTUs1	phylum	False positives	15	0.0
mOTUs1	phylum	Completeness	15	0.5
mOTUs1	phylum	Purity	15	1.0
mOTUs1	phylum	F1 score	15	0.6666666666666666
mOTUs1	phylum	Jaccard index	15	0.5
mOTUs1	phylum	Taxon counts	15	6.0
mOTUs1	class	True positives	15	10.0
mOTUs1	class	False negatives	15	13.0
mOTUs1	class	False positives	15	2.0
mOTUs1	class	Completeness	15	0.43478260869565216
mOTUs1	class	Purity	15	0.8333333333333334
mOTUs1	class	F1 score	15	0.5714285714285714
mOTUs1	class	Jaccard index	15	0.4
mOTUs1	class	Taxon counts	15	12.0
mOTUs1	order	True positives	15	20.0
mOTUs1	order	False negatives	15	22.0
mOTUs1	order	False positives	15	10.0
mOTUs1	order	Completeness	15	0.47619047619047616
mOTUs1	order	Purity	15	0.6666666666666666
mOTUs1	order	F1 score	15	0.5555555555555556
mOTUs1	order	Jaccard index	15	0.38461538461538464
mOTUs1	order	Taxon counts	15	30.0
mOTUs1	family	True positives	15	27.0
mOTUs1	family	False negatives	15	35.0
mOTUs1	family	False positives	15	25.0
mOTUs1	family	Completeness	15	0.43548387096774194
mOTUs1	family	Purity	15	0.5192307692307693
mOTUs1	family	F1 score	15	0.4736842105263158
mOTUs1	family	Jaccard index	15	0.3103448275862069
mOTUs1	family	Taxon counts	15	52.0
mOTUs1	genus	True positives	15	32.0
mOTUs1	genus	False negatives	15	64.0
mOTUs1	genus	False positives	15	56.0
mOTUs1	genus	Completeness	15	0.3333333333333333
mOTUs1	genus	Purity	15	0.36363636363636365
mOTUs1	genus	F1 score	15	0.34782608695652173
mOTUs1	genus	Jaccard index	15	0.21052631578947367
mOTUs1	genus	Taxon counts	15	88.0
mOTUs1	species	True positives	15	23.0
mOTUs1	species	False negatives	15	96.0
mOTUs1	species	False positives	15	161.0
mOTUs1	species	Completeness	15	0.19327731092436976
mOTUs1	species	Purity	15	0.125
mOTUs1	species	F1 score	15	0.15181518151815182
mOTUs1	species	Jaccard index	15	0.08214285714285714
mOTUs1	species	Taxon counts	15	184.0
mOTUs1	strain	True positives	15	0.0
mOTUs1	strain	False negatives	15	200.0
mOTUs1	strain	False positives	15	213.0
mOTUs1	strain	Completeness	15	0.0
mOTUs1	strain	Purity	15	0.0
mOTUs1	strain	Jaccard index	15	0.0
mOTUs1	strain	Taxon counts	15	213.0
mOTUs1	superkingdom	L1 norm error	15	0.019455860000000057
mOTUs1	phylum	L1 norm error	15	0.28570056999999993
mOTUs1	class	L1 norm error	15	0.46600827999999994
mOTUs1	order	L1 norm error	15	0.49059415999999983
mOTUs1	family	L1 norm error	15	0.5273525799999997
mOTUs1	genus	L1 norm error	15	0.56341218
mOTUs1	species	L1 norm error	15	1.38012694
mOTUs1	strain	L1 norm error	15	1.7937984499999988
mOTUs1	na	Weighted UniFrac error	15	5.935795230007685
mOTUs1	na	Unweighted UniFrac error	15	2196.9998991109
mOTUs1	superkingdom	Bray-Curtis distance	16	0.00951383578266058
mOTUs1	phylum	Bray-Curtis distance	16	0.07979561382856783
mOTUs1	class	Bray-Curtis distance	16	0.15433034262191675
mOTUs1	order	Bray-Curtis distance	16	0.18215071460023555
mOTUs1	family	Bray-Curtis distance	16	0.20438421693400433
mOTUs1	genus	Bray-Curtis distance	16	0.3589802924142674
mOTUs1	species	Bray-Curtis distance	16	0.8696348025165102
mOTUs1	strain	Bray-Curtis distance	16	1.0
mOTUs1	superkingdom	Shannon diversity	16	0.00023453248865209006
mOTUs1	superkingdom	Shannon equitability	16	0.0
mOTUs1	phylum	Shannon diversity	16	0.5044170952275411
mOTUs1	phylum	Shannon equitability	16	0.24257334727479654
mOTUs1	class	Shannon diversity	16	1.4049137348016352
mOTUs1	class	Shannon equitability	16	0.5653788784868419
mOTUs1	order	Shannon diversity	16	1.485866918013337
mOTUs1	order	Shannon equitability	16	0.4326943664998633
mOTUs1	family	Shannon diversity	16	1.755492583714962
mOTUs1	family	Shannon equitability	16	0.4559546192294687
mOTUs1	genus	Shannon diversity	16	2.160290778685019
mOTUs1	genus	Shannon equitability	16	0.48888180643434026
mOTUs1	species	Shannon diversity	16	3.4054047483333822
mOTUs1	species	Shannon equitability	16	0.6600830095486393
mOTUs1	strain	Shannon diversity	16	3.161397556108439
mOTUs1	strain	Shannon equitability	16	0.5912350813869356
mOTUs1	superkingdom	True positives	16	1.0
mOTUs1	superkingdom	False negatives	16	2.0
mOTUs1	superkingdom	False positives	16	0.0
mOTUs1	superkingdom	Completeness	16	0.3333333333333333
mOTUs1	superkingdom	Purity	16	1.0
mOTUs1	superkingdom	F1 score	16	0.5
mOTUs1	superkingdom	Jaccard index	16	0.3333333333333333
mOTUs1	superkingdom	Taxon counts	16	1.0
mOTUs1	phylum	True positives	16	6.0
mOTUs1	phylum	False negatives	16	4.0
mOTUs1	phylum	False positives	16	2.0
mOTUs1	phylum	Completeness	16	0.6
mOTUs1	phylum	Purity	16	0.75
mOTUs1	phylum	F1 score	16	0.6666666666666665
mOTUs1	phylum	Jaccard index	16	0.5
mOTUs1	phylum	Taxon counts	16	8.0
mOTUs1	class	True positives	16	11.0
mOTUs1	class	False negatives	16	9.0
mOTUs1	class	False positives	16	1.0
mOTUs1	class	Completeness	16	0.55
mOTUs1	class	Purity	16	0.9166666666666666
mOTUs1	class	F1 score	16	0.6874999999999999
mOTUs1	class	Jaccard index	16	0.5238095238095238
mOTUs1	class	Taxon counts	16	12.0
mOTUs1	order	True positives	16	22.0
mOTUs1	order	False negatives	16	20.0
mOTUs1	order	False positives	16	9.0
mOTUs1	order	Completeness	16	0.5238095238095238
mOTUs1	order	Purity	16	0.7096774193548387
mOTUs1	order	F1 score	16	0.6027397260273972
mOTUs1	order	Jaccard index	16	0.43137254901960786
mOTUs1	order	Taxon counts	16	31.0
mOTUs1	family	True positives	16	32.0
mOTUs1	family	False negatives	16	32.0
mOTUs1	family	False positives	16	15.0
mOTUs1	family	Completeness	16	0.5
mOTUs1	family	Purity	16	0.6808510638297872
mOTUs1	family	F1 score	16	0.5765765765765766
mOTUs1	family	Jaccard index	16	0.4050632911392405
mOTUs1	family	Taxon counts	16	47.0
mOTUs1	genus	True positives	16	35.0
mOTUs1	genus	False negatives	16	64.0
mOTUs1	genus	False positives	16	48.0
mOTUs1	genus	Completeness	16	0.35353535353535354
mOTUs1	genus	Purity	16	0.42168674698795183
mOTUs1	genus	F1 score	16	0.38461538461538464
mOTUs1	genus	Jaccard index	16	0.23809523809523808
mOTUs1	genus	Taxon counts	16	83.0
mOTUs1	species	True positives	16	24.0
mOTUs1	species	False negatives	16	101.0
mOTUs1	species	False positives	16	150.0
mOTUs1	species	Completeness	16	0.192
mOTUs1	species	Purity	16	0.13793103448275862
mOTUs1	species	F1 score	16	0.1605351170568562
mOTUs1	species	Jaccard index	16	0.08727272727272728
mOTUs1	species	Taxon counts	16	174.0
mOTUs1	strain	True positives	16	0.0
mOTUs1	strain	False negatives	16	214.0
mOTUs1	strain	False positives	16	210.0
mOTUs1	strain	Completeness	16	0.0
mOTUs1	strain	Purity	16	0.0
mOTUs1	strain	Jaccard index	16	0.0
mOTUs1	strain	Taxon counts	16	210.0
mOTUs1	superkingdom	L1 norm error	16	0.01902543999999998
mOTUs1	phylum	L1 norm error	16	0.15957250999999992
mOTUs1	class	L1 norm error	16	0.30854770000000004
mOTUs1	order	L1 norm error	16	0.3641858400000001
mOTUs1	family	L1 norm error	16	0.40817555
mOTUs1	genus	L1 norm error	16	0.6305932500000001
mOTUs1	species	L1 norm error	16	1.3889854199999991
mOTUs1	strain	L1 norm error	16	1.8349147899999985
mOTUs1	na	Weighted UniFrac error	16	5.761675720356166
mOTUs1	na	Unweighted UniFrac error	16	2192.000129199813
mOTUs1	superkingdom	Bray-Curtis distance	17	0.009729999999999994
mOTUs1	phylum	Bray-Curtis distance	17	0.10876438936576872
mOTUs1	class	Bray-Curtis distance	17	0.14630933722738704
mOTUs1	order	Bray-Curtis distance	17	0.18227835272009862
mOTUs1	family	Bray-Curtis distance	17	0.22119349329906948
mOTUs1	genus	Bray-Curtis distance	17	0.23182670828695004
mOTUs1	species	Bray-Curtis distance	17	0.7909318909941703
mOTUs1	strain	Bray-Curtis distance	17	1.0
mOTUs1	superkingdom	Shannon diversity	17	0.0
mOTUs1	superkingdom	Shannon equitability	17	0.0
mOTUs1	phylum	Shannon diversity	17	0.6020200673229055
mOTUs1	phylum	Shannon equitability	17	0.37405609913365057
mOTUs1	class	Shannon diversity	17	1.2741683650796776
mOTUs1	class	Shannon equitability	17	0.5533642899697919
mOTUs1	order	Shannon diversity	17	1.3340273724232157
mOTUs1	order	Shannon equitability	17	0.40944992171205574
mOTUs1	family	Shannon diversity	17	1.5581098037281615
mOTUs1	family	Shannon equitability	17	0.4046883301398941
mOTUs1	genus	Shannon diversity	17	1.6894587438297686
mOTUs1	genus	Shannon equitability	17	0.38028164856776014
mOTUs1	species	Shannon diversity	17	3.0504643010984225
mOTUs1	species	Shannon equitability	17	0.5861760917167336
mOTUs1	strain	Shannon diversity	17	2.9638262205737087
mOTUs1	strain	Shannon equitability	17	0.5383556287626493
mOTUs1	superkingdom	True positives	17	1.0
mOTUs1	superkingdom	False negatives	17	1.0
mOTUs1	superkingdom	False positives	17	0.0
mOTUs1	superkingdom	Completeness	17	0.5
mOTUs1	superkingdom	Purity	17	1.0
mOTUs1	superkingdom	F1 score	17	0.6666666666666666
mOTUs1	superkingdom	Jaccard index	17	0.5
mOTUs1	superkingdom	Taxon counts	17	1.0
mOTUs1	phylum	True positives	17	5.0
mOTUs1	phylum	False negatives	17	3.0
mOTUs1	phylum	False positives	17	0.0
mOTUs1	phylum	Completeness	17	0.625
mOTUs1	phylum	Purity	17	1.0
mOTUs1	phylum	F1 score	17	0.7692307692307693
mOTUs1	phylum	Jaccard index	17	0.625
mOTUs1	phylum	Taxon counts	17	5.0
mOTUs1	class	True positives	17	10.0
mOTUs1	class	False negatives	17	7.0
mOTUs1	class	False positives	17	0.0
mOTUs1	class	Completeness	17	0.5882352941176471
mOTUs1	class	Purity	17	1.0
mOTUs1	class	F1 score	17	0.7407407407407407
mOTUs1	class	Jaccard index	17	0.5882352941176471
mOTUs1	class	Taxon counts	17	10.0
mOTUs1	order	True positives	17	19.0
mOTUs1	order	False negatives	17	16.0
mOTUs1	order	False positives	17	7.0
mOTUs1	order	Completeness	17	0.5428571428571428
mOTUs1	order	Purity	17	0.7307692307692307
mOTUs1	order	F1 score	17	0.6229508196721311
mOTUs1	order	Jaccard index	17	0.4523809523809524
mOTUs1	order	Taxon counts	17	26.0
mOTUs1	family	True positives	17	27.0
mOTUs1	family	False negatives	17	25.0
mOTUs1	family	False positives	17	20.0
mOTUs1	family	Completeness	17	0.5192307692307693
mOTUs1	family	Purity	17	0.574468085106383
mOTUs1	family	F1 score	17	0.5454545454545454
mOTUs1	family	Jaccard index	17	0.375
mOTUs1	family	Taxon counts	17	47.0
mOTUs1	genus	True positives	17	31.0
mOTUs1	genus	False negatives	17	54.0
mOTUs1	genus	False positives	17	54.0
mOTUs1	genus	Completeness	17	0.36470588235294116
mOTUs1	genus	Purity	17	0.36470588235294116
mOTUs1	genus	F1 score	17	0.36470588235294116
mOTUs1	genus	Jaccard index	17	0.22302158273381295
mOTUs1	genus	Taxon counts	17	85.0
mOTUs1	species	True positives	17	21.0
mOTUs1	species	False negatives	17	84.0
mOTUs1	species	False positives	17	161.0
mOTUs1	species	Completeness	17	0.2
mOTUs1	species	Purity	17	0.11538461538461539
mOTUs1	species	F1 score	17	0.14634146341463417
mOTUs1	species	Jaccard index	17	0.07894736842105263
mOTUs1	species	Taxon counts	17	182.0
mOTUs1	strain	True positives	17	0.0
mOTUs1	strain	False negatives	17	186.0
mOTUs1	strain	False positives	17	246.0
mOTUs1	strain	Completeness	17	0.0
mOTUs1	strain	Purity	17	0.0
mOTUs1	strain	Jaccard index	17	0.0
mOTUs1	strain	Taxon counts	17	246.0
mOTUs1	superkingdom	L1 norm error	17	0.019459999999999988
mOTUs1	phylum	L1 norm error	17	0.21752768999999994
mOTUs1	class	L1 norm error	17	0.29256453999999993
mOTUs1	order	L1 norm error	17	0.3644807299999999
mOTUs1	family	L1 norm error	17	0.44199612000000016
mOTUs1	genus	L1 norm error	17	0.45690234000000013
mOTUs1	species	L1 norm error	17	1.4096699999999998
mOTUs1	strain	L1 norm error	17	1.8397605899999987
mOTUs1	na	Weighted UniFrac error	17	5.29024751
mOTUs1	na	Unweighted UniFrac error	17	2532.9998486900026
mOTUs1	superkingdom	Bray-Curtis distance	18	0.00918024750260761
mOTUs1	phylum	Bray-Curtis distance	18	0.21295649624484245
mOTUs1	class	Bray-Curtis distance	18	0.21398983651195944
mOTUs1	order	Bray-Curtis distance	18	0.218746022031585
mOTUs1	family	Bray-Curtis distance	18	0.2568492634290404
mOTUs1	genus	Bray-Curtis distance	18	0.275378798417651
mOTUs1	species	Bray-Curtis distance	18	0.8759907215627891
mOTUs1	strain	Bray-Curtis distance	18	1.0
mOTUs1	superkingdom	Shannon diversity	18	0.0003022343087967105
mOTUs1	superkingdom	Shannon equitability	18	0.0
mOTUs1	phylum	Shannon diversity	18	0.7103993185486295
mOTUs1	phylum	Shannon equitability	18	0.44139591410160556
mOTUs1	class	Shannon diversity	18	1.2562172254738717
mOTUs1	class	Shannon equitability	18	0.5717290978953241
mOTUs1	order	Shannon diversity	18	1.3913795909881947
mOTUs1	order	Shannon equitability	18	0.4221627609484866
mOTUs1	family	Shannon diversity	18	1.5981654438241926
mOTUs1	family	Shannon equitability	18	0.41742364413907435
mOTUs1	genus	Shannon diversity	18	1.7768202352047018
mOTUs1	genus	Shannon equitability	18	0.4032070425879239
mOTUs1	species	Shannon diversity	18	3.414269447561869
mOTUs1	species	Shannon equitability	18	0.6625414814887087
mOTUs1	strain	Shannon diversity	18	2.6984830257027403
mOTUs1	strain	Shannon equitability	18	0.49388105673763355
mOTUs1	superkingdom	True positives	18	1.0
mOTUs1	superkingdom	False negatives	18	1.0
mOTUs1	superkingdom	False positives	18	0.0
mOTUs1	superkingdom	Completeness	18	0.5
mOTUs1	superkingdom	Purity	18	1.0
mOTUs1	superkingdom	F1 score	18	0.6666666666666666
mOTUs1	superkingdom	Jaccard index	18	0.5
mOTUs1	superkingdom	Taxon counts	18	1.0
mOTUs1	phylum	True positives	18	5.0
mOTUs1	phylum	False negatives	18	4.0
mOTUs1	phylum	False positives	18	0.0
mOTUs1	phylum	Completeness	18	0.5555555555555556
mOTUs1	phylum	Purity	18	1.0
mOTUs1	phylum	F1 score	18	0.7142857142857143
mOTUs1	phylum	Jaccard index	18	0.5555555555555556
mOTUs1	phylum	Taxon counts	18	5.0
mOTUs1	class	True positives	18	8.0
mOTUs1	class	False negatives	18	9.0
mOTUs1	class	False positives	18	1.0
mOTUs1	class	Completeness	18	0.47058823529411764
mOTUs1	class	Purity	18	0.8888888888888888
mOTUs1	class	F1 score	18	0.6153846153846153
mOTUs1	class	Jaccard index	18	0.4444444444444444
mOTUs1	class	Taxon counts	18	9.0
mOTUs1	order	True positives	18	18.0
mOTUs1	order	False negatives	18	17.0
mOTUs1	order	False positives	18	9.0
mOTUs1	order	Completeness	18	0.5142857142857142
mOTUs1	order	Purity	18	0.6666666666666666
mOTUs1	order	F1 score	18	0.5806451612903226
mOTUs1	order	Jaccard index	18	0.4090909090909091
mOTUs1	order	Taxon counts	18	27.0
mOTUs1	family	True positives	18	28.0
mOTUs1	family	False negatives	18	29.0
mOTUs1	family	False positives	18	18.0
mOTUs1	family	Completeness	18	0.49122807017543857
mOTUs1	family	Purity	18	0.6086956521739131
mOTUs1	family	F1 score	18	0.5436893203883495
mOTUs1	family	Jaccard index	18	0.37333333333333335
mOTUs1	family	Taxon counts	18	46.0
mOTUs1	genus	True positives	18	34.0
mOTUs1	genus	False negatives	18	57.0
mOTUs1	genus	False positives	18	48.0
mOTUs1	genus	Completeness	18	0.37362637362637363
mOTUs1	genus	Purity	18	0.4146341463414634
mOTUs1	genus	F1 score	18	0.3930635838150289
mOTUs1	genus	Jaccard index	18	0.2446043165467626
mOTUs1	genus	Taxon counts	18	82.0
mOTUs1	species	True positives	18	18.0
mOTUs1	species	False negatives	18	92.0
mOTUs1	species	False positives	18	155.0
mOTUs1	species	Completeness	18	0.16363636363636364
mOTUs1	species	Purity	18	0.10404624277456648
mOTUs1	species	F1 score	18	0.127208480565371
mOTUs1	species	Jaccard index	18	0.06792452830188679
mOTUs1	species	Taxon counts	18	173.0
mOTUs1	strain	True positives	18	0.0
mOTUs1	strain	False negatives	18	192.0
mOTUs1	strain	False positives	18	236.0
mOTUs1	strain	Completeness	18	0.0
mOTUs1	strain	Purity	18	0.0
mOTUs1	strain	Jaccard index	18	0.0
mOTUs1	strain	Taxon counts	18	236.0
mOTUs1	superkingdom	L1 norm error	18	0.01835772000000013
mOTUs1	phylum	L1 norm error	18	0.42584862
mOTUs1	class	L1 norm error	18	0.4278315299999999
mOTUs1	order	L1 norm error	18	0.4374061599999999
mOTUs1	family	L1 norm error	18	0.51323111
mOTUs1	genus	L1 norm error	18	0.5362555600000001
mOTUs1	species	L1 norm error	18	1.5072976999999992
mOTUs1	strain	L1 norm error	18	1.66210939
mOTUs1	na	Weighted UniFrac error	18	5.859091215720281
mOTUs1	na	Unweighted UniFrac error	18	2380.0001888096394
mOTUs1	superkingdom	Bray-Curtis distance	19	0.009595114850605047
mOTUs1	phylum	Bray-Curtis distance	19	0.258227146572287
mOTUs1	class	Bray-Curtis distance	19	0.25825631545871686
mOTUs1	order	Bray-Curtis distance	19	0.26015757939462014
mOTUs1	family	Bray-Curtis distance	19	0.2757707130058958
mOTUs1	genus	Bray-Curtis distance	19	0.290250786426373
mOTUs1	species	Bray-Curtis distance	19	0.9098742258014025
mOTUs1	strain	Bray-Curtis distance	19	1.0
mOTUs1	superkingdom	Shannon diversity	19	9.063589207100359e-05
mOTUs1	superkingdom	Shannon equitability	19	0.0
mOTUs1	phylum	Shannon diversity	19	0.6736221213190615
mOTUs1	phylum	Shannon equitability	19	0.37595566418816173
mOTUs1	class	Shannon diversity	19	1.0802914652189277
mOTUs1	class	Shannon equitability	19	0.469164622191759
mOTUs1	order	Shannon diversity	19	1.1923114447637564
mOTUs1	order	Shannon equitability	19	0.3617628824600296
mOTUs1	family	Shannon diversity	19	1.3782302239476305
mOTUs1	family	Shannon equitability	19	0.3599789275672259
mOTUs1	genus	Shannon diversity	19	1.5248362367852928
mOTUs1	genus	Shannon equitability	19	0.34602527441064695
mOTUs1	species	Shannon diversity	19	3.294504356953833
mOTUs1	species	Shannon equitability	19	0.6400209600600271
mOTUs1	strain	Shannon diversity	19	2.2576330659437955
mOTUs1	strain	Shannon equitability	19	0.4273227348139917
mOTUs1	superkingdom	True positives	19	1.0
mOTUs1	superkingdom	False negatives	19	1.0
mOTUs1	superkingdom	False positives	19	0.0
mOTUs1	superkingdom	Completeness	19	0.5
mOTUs1	superkingdom	Purity	19	1.0
mOTUs1	superkingdom	F1 score	19	0.6666666666666666
mOTUs1	superkingdom	Jaccard index	19	0.5
mOTUs1	superkingdom	Taxon counts	19	1.0
mOTUs1	phylum	True positives	19	6.0
mOTUs1	phylum	False negatives	19	4.0
mOTUs1	phylum	False positives	19	0.0
mOTUs1	phylum	Completeness	19	0.6
mOTUs1	phylum	Purity	19	1.0
mOTUs1	phylum	F1 score	19	0.7499999999999999
mOTUs1	phylum	Jaccard index	19	0.6
mOTUs1	phylum	Taxon counts	19	6.0
mOTUs1	class	True positives	19	9.0
mOTUs1	class	False negatives	19	8.0
mOTUs1	class	False positives	19	1.0
mOTUs1	class	Completeness	19	0.5294117647058824
mOTUs1	class	Purity	19	0.9
mOTUs1	class	F1 score	19	0.6666666666666667
mOTUs1	class	Jaccard index	19	0.5
mOTUs1	class	Taxon counts	19	10.0
mOTUs1	order	True positives	19	20.0
mOTUs1	order	False negatives	19	15.0
mOTUs1	order	False positives	19	7.0
mOTUs1	order	Completeness	19	0.5714285714285714
mOTUs1	order	Purity	19	0.7407407407407407
mOTUs1	order	F1 score	19	0.6451612903225806
mOTUs1	order	Jaccard index	19	0.47619047619047616
mOTUs1	order	Taxon counts	19	27.0
mOTUs1	family	True positives	19	27.0
mOTUs1	family	False negatives	19	27.0
mOTUs1	family	False positives	19	19.0
mOTUs1	family	Completeness	19	0.5
mOTUs1	family	Purity	19	0.5869565217391305
mOTUs1	family	F1 score	19	0.54
mOTUs1	family	Jaccard index	19	0.3698630136986301
mOTUs1	family	Taxon counts	19	46.0
mOTUs1	genus	True positives	19	28.0
mOTUs1	genus	False negatives	19	57.0
mOTUs1	genus	False positives	19	54.0
mOTUs1	genus	Completeness	19	0.32941176470588235
mOTUs1	genus	Purity	19	0.34146341463414637
mOTUs1	genus	F1 score	19	0.33532934131736525
mOTUs1	genus	Jaccard index	19	0.2014388489208633
mOTUs1	genus	Taxon counts	19	82.0
mOTUs1	species	True positives	19	17.0
mOTUs1	species	False negatives	19	85.0
mOTUs1	species	False positives	19	155.0
mOTUs1	species	Completeness	19	0.16666666666666666
mOTUs1	species	Purity	19	0.09883720930232558
mOTUs1	species	F1 score	19	0.12408759124087591
mOTUs1	species	Jaccard index	19	0.06614785992217899
mOTUs1	species	Taxon counts	19	172.0
mOTUs1	strain	True positives	19	0.0
mOTUs1	strain	False negatives	19	178.0
mOTUs1	strain	False positives	19	197.0
mOTUs1	strain	Completeness	19	0.0
mOTUs1	strain	Purity	19	0.0
mOTUs1	strain	Jaccard index	19	0.0
mOTUs1	strain	Taxon counts	19	197.0
mOTUs1	superkingdom	L1 norm error	19	0.019189360000000034
mOTUs1	phylum	L1 norm error	19	0.5164283000000001
mOTUs1	class	L1 norm error	19	0.51639108
mOTUs1	order	L1 norm error	19	0.52025244
mOTUs1	family	L1 norm error	19	0.5508809000000002
mOTUs1	genus	L1 norm error	19	0.5731199700000001
mOTUs1	species	L1 norm error	19	1.5889127599999997
mOTUs1	strain	L1 norm error	19	1.5229196699999985
mOTUs1	na	Weighted UniFrac error	19	6.087053186043976
mOTUs1	na	Unweighted UniFrac error	19	2009.0002092299305
mOTUs1	superkingdom	Bray-Curtis distance	20	0.009494952525237365
mOTUs1	phylum	Bray-Curtis distance	20	0.18614897074485373
mOTUs1	class	Bray-Curtis distance	20	0.20758944803307355
mOTUs1	order	Bray-Curtis distance	20	0.22840988433973622
mOTUs1	family	Bray-Curtis distance	20	0.2578046101581941
mOTUs1	genus	Bray-Curtis distance	20	0.2722783004485043
mOTUs1	species	Bray-Curtis distance	20	0.8559960869359199
mOTUs1	strain	Bray-Curtis distance	20	1.0
mOTUs1	superkingdom	Shannon diversity	20	0.0
mOTUs1	superkingdom	Shannon equitability	20	0.0
mOTUs1	phylum	Shannon diversity	20	0.7003575761101668
mOTUs1	phylum	Shannon equitability	20	0.5052012009515762
mOTUs1	class	Shannon diversity	20	1.2438172706084234
mOTUs1	class	Shannon equitability	20	0.5187120908566097
mOTUs1	order	Shannon diversity	20	1.3439630158910776
mOTUs1	order	Shannon equitability	20	0.39137100282019727
mOTUs1	family	Shannon diversity	20	1.4922036748699903
mOTUs1	family	Shannon equitability	20	0.38342049749686924
mOTUs1	genus	Shannon diversity	20	1.6241372052742342
mOTUs1	genus	Shannon equitability	20	0.3646184496301567
mOTUs1	species	Shannon diversity	20	3.1905827062032825
mOTUs1	species	Shannon equitability	20	0.6205350994170269
mOTUs1	strain	Shannon diversity	20	2.55232520704251
mOTUs1	strain	Shannon equitability	20	0.4904538676671469
mOTUs1	superkingdom	True positives	20	1.0
mOTUs1	superkingdom	False negatives	20	2.0
mOTUs1	superkingdom	False positives	20	0.0
mOTUs1	superkingdom	Completeness	20	0.3333333333333333
mOTUs1	superkingdom	Purity	20	1.0
mOTUs1	superkingdom	F1 score	20	0.5
mOTUs1	superkingdom	Jaccard index	20	0.3333333333333333
mOTUs1	superkingdom	Taxon counts	20	1.0
mOTUs1	phylum	True positives	20	4.0
mOTUs1	phylum	False negatives	20	5.0
mOTUs1	phylum	False positives	20	0.0
mOTUs1	phylum	Completeness	20	0.4444444444444444
mOTUs1	phylum	Purity	20	1.0
mOTUs1	phylum	F1 score	20	0.6153846153846153
mOTUs1	phylum	Jaccard index	20	0.4444444444444444
mOTUs1	phylum	Taxon counts	20	4.0
mOTUs1	class	True positives	20	9.0
mOTUs1	class	False negatives	20	10.0
mOTUs1	class	False positives	20	2.0
mOTUs1	class	Completeness	20	0.47368421052631576
mOTUs1	class	Purity	20	0.8181818181818182
mOTUs1	class	F1 score	20	0.6
mOTUs1	class	Jaccard index	20	0.42857142857142855
mOTUs1	class	Taxon counts	20	11.0
mOTUs1	order	True positives	20	23.0
mOTUs1	order	False negatives	20	17.0
mOTUs1	order	False positives	20	8.0
mOTUs1	order	Completeness	20	0.575
mOTUs1	order	Purity	20	0.7419354838709677
mOTUs1	order	F1 score	20	0.6478873239436619
mOTUs1	order	Jaccard index	20	0.4791666666666667
mOTUs1	order	Taxon counts	20	31.0
mOTUs1	family	True positives	20	29.0
mOTUs1	family	False negatives	20	32.0
mOTUs1	family	False positives	20	20.0
mOTUs1	family	Completeness	20	0.47540983606557374
mOTUs1	family	Purity	20	0.5918367346938775
mOTUs1	family	F1 score	20	0.5272727272727273
mOTUs1	family	Jaccard index	20	0.35802469135802467
mOTUs1	family	Taxon counts	20	49.0
